2187.36	5.27208	0.0174491
2187.36	5.27208	0.0157412
2187.36	5.27208	0.0157412
2187.36	5.27208	0.0157043
2187.36	5.27208	0.0157043
2187.36	5.27208	0.0157042
2187.36	5.27208	0.0157042
2187.36	5.27208	0.0141671
2187.36	5.27208	0.0141671
2187.36	5.27208	0.0141339
2187.36	5.27208	0.0141339
2187.36	5.27208	0.0141338
2187.36	5.27208	0.0141338
2187.36	5.27208	0.0127504
2187.36	5.27208	0.0127504
2187.36	5.27208	0.0127205
2187.36	5.27208	0.0127205
2187.36	5.27208	0.0127204
2187.36	5.27208	0.0127204
2187.36	5.27208	0.0114753
2187.36	5.27208	0.0114753
2187.36	5.27208	0.0114484
2187.36	5.27208	0.0114484
2187.36	5.27208	0.0114484
2187.36	5.27208	0.0114484
2187.36	5.27208	0.0103278
2187.36	5.27208	0.0103278
2187.36	5.27208	0.0103036
2187.36	5.27208	0.0103036
2187.36	5.27208	0.0103035
2187.36	5.27208	0.0103035
2187.36	5.27208	0.00929502
